id,user_id,type,title,message,icon,data,read_at,created_at,category,priority,link,actions
fb9ebe20-ac8d-4008-a07d-cf12fd250189,c9544dd0-3729-480b-bd00-315d75a45711,info,Pedido Realizado,"Seu pedido para ""Plano Sócio Ouro"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""socio_ouro"", ""order_id"": ""4f1baff3-7636-4e25-91e2-0fad2a1a0cff""}",2026-05-17 22:09:13.774+00,2026-05-17 22:02:41.11593+00,Financeiro,medium,,
93db2bc8-4b8b-4d0e-bb1e-46a248b13b6e,68123140-4a25-44c0-adff-ea148c54423c,match_report,🔴 Relatório: ADM FC 1x2 Botafogo,Brasileirão Série A • Toque para ver os detalhes da partida.,📊,"{""my_goals"": 1, ""opp_goals"": 2, ""competition"": ""Brasileirão Série A"", ""match_db_id"": ""adcea3a7-5b29-4c77-b957-bbaa3df69ad1""}",2026-05-17 23:22:12.872+00,2026-05-17 23:21:27.1832+00,Club,medium,,
b8113d39-c2fe-4d44-87f7-75ed379c80e3,68123140-4a25-44c0-adff-ea148c54423c,loan_offer_received,🔄 Proposta de empréstimo,ABC FC quer Edson Cardoso. Recomendação do agente: aceitar.,🔄,"{""advice"": {""reason"": ""Termos iguais ou melhores que o anunciado."", ""decision"": ""accept""}, ""offer_id"": ""80835741-155c-4a90-9014-553b6b9006f8"", ""listing_id"": ""71e55df1-d037-47b8-8a77-c1225336f1ac""}",2026-05-21 00:22:20.957+00,2026-05-21 00:21:57.66234+00,Club,medium,,
3d444021-2682-40e4-bf41-6c6e21640ce3,68123140-4a25-44c0-adff-ea148c54423c,match_report,🟡 Relatório: ADM FC 1x1 BOT EASY FC,Amistoso vs BOT • Toque para ver os detalhes da partida.,📊,"{""my_goals"": 1, ""opp_goals"": 1, ""competition"": ""Amistoso vs BOT"", ""match_db_id"": ""0a88c941-ba8b-4688-88bc-8e34bfd2139b""}",2026-05-24 23:13:21.598+00,2026-05-24 23:06:34.529809+00,Club,medium,,
925d00ff-14ce-4b9a-a24e-7076104301b4,fa156d76-dbb9-473c-8a51-a059f6741bd8,friendly_accepted,Amistoso aceito!,ADM FC aceitou sua partida aberta.,⚽,"{""opponent"": ""ADM FC"", ""invite_id"": ""5022c7dc-1a88-4a0b-a61e-864e54ab9526""}",,2026-05-26 00:42:39.670797+00,Club,medium,,
dfa2c333-be43-4a27-acd2-29acc0692a28,c9544dd0-3729-480b-bd00-315d75a45711,success,Bruno Mendes aceitou!,"Bruno Mendes aceitou sua proposta e agora faz parte do ABC FC! Salário: R$6000/mês, contrato de 2 ano(s).",✅,,2026-05-27 15:30:47.022+00,2026-05-27 13:11:54.613811+00,Club,medium,,
9d8396b4-2d72-48aa-ac50-40e03b792e52,b192ae6f-3143-442f-8ac7-b2fb6c9dca14,success,Bem-vindo ao FLM 26!,"Olá, Manager! Dicas: treine seus jogadores diariamente, melhore o CT e entre em ligas para competir online. Boa sorte! ⚽",👋,,,2026-05-27 17:21:27.107676+00,Clube,medium,,"[{""type"": ""navigate"", ""label"": ""Ir para Elenco"", ""payload"": {""tab"": ""squad""}}, {""type"": ""navigate"", ""label"": ""Melhorar CT"", ""payload"": {""tab"": ""training""}}]"
df29a4d2-0347-4f00-9d61-56a7bac5a994,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:00.500763+00,Club,medium,,
f83b8759-7afb-404b-b52b-e95b99f1ea3b,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:05.976986+00,Club,medium,,
55126e5d-ac62-4265-bd37-e22bb9ff991b,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:15:07.285+00,2026-05-11 03:15:00.692529+00,Club,medium,,
46559d8b-8ab2-4898-a5e7-018c29e3fcc9,68123140-4a25-44c0-adff-ea148c54423c,finance,Premiação da Copa Recebida,Seu clube recebeu R$ 0.1M da Participação na Copa. Dinheiro adicionado ao caixa!,🔔,,2026-05-11 20:57:40.156+00,2026-05-11 20:51:51.419184+00,Club,medium,,
e353c923-081f-45c4-bdb6-766ca0bc5d8d,68123140-4a25-44c0-adff-ea148c54423c,success,Pagamento Confirmado,"Recebemos seu pagamento para ""Campanha Local"".",✅,"{""order_id"": ""e440b4d0-c807-4574-b050-041503bfcd42"", ""payment_id"": ""159513458328""}",2026-05-16 00:19:39.239+00,2026-05-16 00:19:02.494097+00,Financeiro,high,,
7515f422-0816-498c-8906-1cec0dd8fe5b,c9544dd0-3729-480b-bd00-315d75a45711,success,Premium Ativado!,Sua conta Premium foi ativada/renovada por 30 dias. Aproveite todos os benefícios!,👑,"{""source"": ""auto_purchase"", ""order_id"": ""bf7b2ff4-d914-4e8b-a801-473432c3a59b""}",2026-05-16 21:46:41.134+00,2026-05-16 21:46:14.667188+00,Premium,ultra,,
a955e97a-5bdf-40da-af1c-e09fbc218634,c9544dd0-3729-480b-bd00-315d75a45711,success,Pagamento Confirmado,"Recebemos seu pagamento para ""Plano Sócio Ouro"".",✅,"{""status"": ""PAID"", ""order_id"": ""107e2d34-bfbf-4391-872c-fc165b453b89"", ""payment_id"": ""159754666008""}",2026-05-17 21:02:05.711+00,2026-05-17 20:52:04.495547+00,Financeiro,high,,
02d2149a-f2bc-4fb4-a0d8-cf4c6a2975de,c9544dd0-3729-480b-bd00-315d75a45711,success,Produto ativado,"""Plano Sócio Ouro"" foi ativado. Bônus: R$ 0 · +0 torcedores · +2000 sócios. Válido por 30 dias.",📦,"{""item_id"": ""socio_ouro"", ""category"": ""members"", ""order_id"": ""4f1baff3-7636-4e25-91e2-0fad2a1a0cff"", ""expires_at"": ""2026-06-16T22:02:53.18005+00:00""}",2026-05-17 22:09:13.774+00,2026-05-17 22:02:53.18005+00,Loja,high,,
59ddb044-fed3-4c06-a10f-9717835f9b38,68123140-4a25-44c0-adff-ea148c54423c,match_report,🔴 Relatório: ADM FC 1x2 Botafogo,Brasileirão Série A • Toque para ver os detalhes da partida.,📊,"{""my_goals"": 1, ""opp_goals"": 2, ""competition"": ""Brasileirão Série A"", ""match_db_id"": ""a08a83fe-53a2-4ba7-9daf-5a70defcec0d""}",2026-05-17 23:34:18.157+00,2026-05-17 23:33:45.696971+00,Club,medium,,
157435e1-60f5-422c-a2cf-2246a815c2b1,c9544dd0-3729-480b-bd00-315d75a45711,info,Pedido Realizado,"Seu pedido para ""Lançamento de Coleção 2026"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""uniform_launch_slot"", ""order_id"": ""e1683a93-4ee3-43c3-8f05-e0b2911c2994""}",2026-05-24 03:24:16.923+00,2026-05-24 03:22:53.244495+00,Financeiro,medium,,
12e2cd90-1e9e-4a13-9ab6-3cb260e92520,68123140-4a25-44c0-adff-ea148c54423c,match_report,🟡 Relatório: ADM FC 1x1 BOT EASY FC,Amistoso vs BOT • Toque para ver os detalhes da partida.,📊,"{""my_goals"": 1, ""opp_goals"": 1, ""competition"": ""Amistoso vs BOT"", ""match_db_id"": ""0a88c941-ba8b-4688-88bc-8e34bfd2139b""}",2026-05-24 23:13:23.107+00,2026-05-24 23:06:51.468884+00,Club,medium,,
4d817024-7a8e-4e60-b946-e8a3c6e0c811,68123140-4a25-44c0-adff-ea148c54423c,warning,Nova proposta por Bruno Mendes!,ABC FC ofereceu R$600k por Bruno Mendes (OVR 60). Salário: R$6000/mês • Contrato: 2 anos. Confira na aba Propostas do Mercado!,📩,,2026-05-27 01:44:54.186+00,2026-05-27 01:44:28.304469+00,Club,medium,,
3a088b65-70b4-4ab3-9781-f19bb0c6e830,68123140-4a25-44c0-adff-ea148c54423c,success,Bruno Mendes vendido!,Bruno Mendes aceitou a proposta do ABC FC por R$600k.,💰,,,2026-05-27 13:11:54.81688+00,Club,medium,,
6d87aee1-befc-432e-9e7e-be1b237702b0,dd9fd5b7-074d-4375-a26d-0a2e7c61f47c,success,Bem-vindo ao FLM 26!,"Olá, Manager! Dicas: treine seus jogadores diariamente, melhore o CT e entre em ligas para competir online. Boa sorte! ⚽",👋,,2026-05-28 20:21:57.865+00,2026-05-27 20:10:32.011342+00,Clube,medium,,"[{""type"": ""navigate"", ""label"": ""Ir para Elenco"", ""payload"": {""tab"": ""squad""}}, {""type"": ""navigate"", ""label"": ""Melhorar CT"", ""payload"": {""tab"": ""training""}}]"
b7a1a9da-3ef4-4460-b3cf-2ab122dcc03a,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:01.205533+00,Club,medium,,
c6717f95-8c0a-4204-b425-a9edf899f1f3,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:06.488856+00,Club,medium,,
5f12c8b2-9893-4042-b774-bdc52daa7719,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:15:07.285+00,2026-05-11 03:14:56.575006+00,Club,medium,,
8b61554d-5ac3-41b7-aae9-3e111a3c235a,3b612347-aa9f-41f8-9bee-59f26c562344,finance,Premiação da Copa Recebida,Seu clube recebeu R$ 0.1M da Participação na Copa. Dinheiro adicionado ao caixa!,🔔,,,2026-05-11 20:51:51.599385+00,Club,medium,,
9043ed85-87a0-4cc6-ab12-b3c10c5f4ba0,68123140-4a25-44c0-adff-ea148c54423c,info,Pedido Realizado,"Seu pedido para ""Campanha Local"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""mkt_local"", ""order_id"": ""d3305730-7deb-4ea4-8836-96450a817754""}",2026-05-16 00:25:43.369+00,2026-05-16 00:25:07.421625+00,Financeiro,medium,,
38c98ad9-9ba7-4f5d-bf9d-845bf463663f,c9544dd0-3729-480b-bd00-315d75a45711,success,Pagamento Confirmado,"Recebemos seu pagamento para ""Campanha Local"".",✅,"{""status"": ""PAID"", ""order_id"": ""bf7b2ff4-d914-4e8b-a801-473432c3a59b"", ""payment_id"": ""159638061852""}",2026-05-16 21:46:40.354+00,2026-05-16 21:46:14.779274+00,Financeiro,high,,
f4e4664b-2a8b-41fc-a3db-e9b1f75e6903,c9544dd0-3729-480b-bd00-315d75a45711,success,Acesso Liberado!,"Seu item ""Plano Sócio Ouro"" foi liberado automaticamente.",🚀,"{""item_id"": ""socio_ouro"", ""order_id"": ""107e2d34-bfbf-4391-872c-fc165b453b89"", ""delivered"": true}",2026-05-17 21:02:05.711+00,2026-05-17 20:52:04.637117+00,Clube,ultra,,
8ff214cc-cda9-47a7-84ab-feeb02d2a0e5,c9544dd0-3729-480b-bd00-315d75a45711,success,Premium Ativado!,Sua conta Premium foi ativada/renovada por 30 dias. Aproveite todos os benefícios!,👑,"{""source"": ""auto_purchase"", ""order_id"": ""4f1baff3-7636-4e25-91e2-0fad2a1a0cff""}",2026-05-17 22:09:13.774+00,2026-05-17 22:02:53.67458+00,Premium,ultra,,
5b09384e-e8a0-474a-8c29-6b1688bf69ac,68123140-4a25-44c0-adff-ea148c54423c,match_report,🔴 Relatório: ADM FC 1x2 Botafogo,Brasileirão Série A • Toque para ver os detalhes da partida.,📊,"{""my_goals"": 1, ""opp_goals"": 2, ""competition"": ""Brasileirão Série A"", ""match_db_id"": ""a08a83fe-53a2-4ba7-9daf-5a70defcec0d""}",2026-05-17 23:59:35.513+00,2026-05-17 23:54:33.809475+00,Club,medium,,
5a5a58a9-0320-47e6-8275-b237f6e6562a,c9544dd0-3729-480b-bd00-315d75a45711,success,Pagamento Confirmado,"Recebemos seu pagamento para ""Lançamento de Coleção 2026"".",✅,"{""status"": ""PAID"", ""order_id"": ""e1683a93-4ee3-43c3-8f05-e0b2911c2994"", ""payment_id"": ""159989901011""}",2026-05-24 03:24:19.988+00,2026-05-24 03:23:19.45506+00,Financeiro,high,,
503f7a36-6c25-404a-a90b-30d3aed8f6c5,68123140-4a25-44c0-adff-ea148c54423c,info,Pedido Realizado,"Seu pedido para ""Lançamento de Uniforme"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""uniform_launch"", ""order_id"": ""15794c14-c7f4-4ccd-91c1-ad506e7942d1""}",2026-05-25 00:10:00.007+00,2026-05-25 00:08:26.683508+00,Financeiro,medium,,
6bfdbe9e-cb2b-4e3a-a1a6-011a658d840d,68123140-4a25-44c0-adff-ea148c54423c,warning,Nova proposta por Weverton Guimarães!,ABC FC ofereceu R$267k por Weverton Guimarães (OVR 43). Salário: R$500/mês • Contrato: 2 anos. Confira na aba Propostas do Mercado!,📩,,2026-05-27 01:44:54.52+00,2026-05-27 01:44:37.183966+00,Club,medium,,
db729df0-6cef-479a-8673-7a52a3b95db0,c9544dd0-3729-480b-bd00-315d75a45711,warning,Empresário de Weverton Guimarães respondeu,"Aqui é o empresário de Weverton Guimarães. O jogador recusou a proposta. Para fecharmos negócio, sugerimos: salário de R$625/mês, contrato de 3+ anos e bônus de assinatura.",🤵,,2026-05-27 15:31:00.213+00,2026-05-27 13:11:55.418229+00,Club,medium,,
752a38c7-e2e4-4a82-a92a-0296a6d80d35,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:02.835924+00,Club,medium,,
561a5726-fc5a-47f4-8aec-bc0554a850a3,74125438-d6d6-471b-9669-b06add2421de,finance,Premiação da Copa Recebida,Seu clube recebeu R$ 0.1M da Participação na Copa. Dinheiro adicionado ao caixa!,🔔,,,2026-05-11 20:51:52.819531+00,Club,medium,,
56f5bf62-7660-4587-bb26-1d8929ba1e2d,68123140-4a25-44c0-adff-ea148c54423c,success,Pagamento Confirmado,"Recebemos seu pagamento para ""Campanha Local"".",✅,"{""order_id"": ""d3305730-7deb-4ea4-8836-96450a817754"", ""payment_id"": ""158738430651""}",2026-05-16 00:27:18.277+00,2026-05-16 00:26:14.476063+00,Financeiro,high,,
d31d7437-390c-43e5-8e35-2a60ae57a746,c9544dd0-3729-480b-bd00-315d75a45711,success,Acesso Liberado!,"Seu item ""Campanha Local"" foi liberado automaticamente.",🚀,"{""item_id"": ""mkt_local"", ""order_id"": ""bf7b2ff4-d914-4e8b-a801-473432c3a59b"", ""delivered"": true}",2026-05-16 21:46:40.005+00,2026-05-16 21:46:14.889991+00,Clube,ultra,,
398613b2-cbfc-4977-8e2b-5d46cb9d8b10,c9544dd0-3729-480b-bd00-315d75a45711,success,Pagamento Confirmado,"Recebemos seu pagamento para ""Plano Sócio Ouro"".",✅,"{""status"": ""PAID"", ""order_id"": ""1905e47b-3ea8-46a2-9e57-5ceddeaf99ec"", ""payment_id"": ""158981610413""}",2026-05-17 21:02:02.304+00,2026-05-17 21:01:36.321471+00,Financeiro,high,,
600a38da-96fe-4988-8c12-f0b94dd71f23,c9544dd0-3729-480b-bd00-315d75a45711,info,Pedido Realizado,"Seu pedido para ""Plano Sócio Ouro"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""socio_ouro"", ""order_id"": ""1905e47b-3ea8-46a2-9e57-5ceddeaf99ec""}",2026-05-17 21:02:05.711+00,2026-05-17 21:01:07.763074+00,Financeiro,medium,,
fd3abdeb-2c5f-4132-82c9-ce3a1c4460a2,c9544dd0-3729-480b-bd00-315d75a45711,success,Pagamento Confirmado,"Recebemos seu pagamento para ""Plano Sócio Ouro"".",✅,"{""status"": ""PAID"", ""order_id"": ""4f1baff3-7636-4e25-91e2-0fad2a1a0cff"", ""payment_id"": ""158987041757""}",2026-05-17 22:09:13.774+00,2026-05-17 22:02:53.788407+00,Financeiro,high,,
ad98da5c-2781-4891-a589-70987a0350e1,68123140-4a25-44c0-adff-ea148c54423c,match_report,🔴 Relatório: ADM FC 1x2 Botafogo,Brasileirão Série A • Toque para ver os detalhes da partida.,📊,"{""my_goals"": 1, ""opp_goals"": 2, ""competition"": ""Brasileirão Série A"", ""match_db_id"": ""70bb7003-bf86-4f4f-8bfc-febe18ec5ed7""}",2026-05-18 00:31:06.368+00,2026-05-18 00:20:14.315857+00,Club,medium,,
ae3b0dbb-682c-417b-bfd0-fcf69f1bfa75,c9544dd0-3729-480b-bd00-315d75a45711,success,Acesso Liberado!,"Seu item ""Lançamento de Coleção 2026"" foi liberado automaticamente.",🚀,"{""item_id"": ""uniform_launch_slot"", ""order_id"": ""e1683a93-4ee3-43c3-8f05-e0b2911c2994"", ""delivered"": true}",2026-05-24 03:24:20.176+00,2026-05-24 03:23:19.583934+00,Premium,ultra,,
ef4d1956-e9c3-41f7-b75d-cb3c509c6ee6,68123140-4a25-44c0-adff-ea148c54423c,warning,Sincronização em andamento,Detectamos um pequeno atraso na entrega. Nosso sistema está re-sincronizando seus dados agora.,🔄,,2026-05-25 00:09:59.679+00,2026-05-25 00:08:57.554672+00,Financeiro,medium,,
11a6dc8d-f147-4b76-8b24-f4b7248984e9,c9544dd0-3729-480b-bd00-315d75a45711,info,Bruno Mendes está decidindo!,"O ⚡ ADM aceitou sua proposta por Bruno Mendes! O jogador tem 7 horas para decidir. Resultado até 27/05/2026, 08:45:07.",⏳,,2026-05-27 02:13:35.948+00,2026-05-27 01:45:07.389127+00,Club,medium,,
294ccbf5-ab2c-4c05-ad52-66e8cdd5f39b,b192ae6f-3143-442f-8ac7-b2fb6c9dca14,success,Bem-vindo ao FLM 26!,"Parabéns pela criação do ATLÉTICO DE MADRID! Seu elenco de 22 jogadores foi gerado automaticamente. Boa sorte, Manager!",👋,,2026-05-27 13:28:21.462+00,2026-05-27 13:26:59.046416+00,Club,medium,,
253b6ce5-2d3d-4ca5-a4df-16103f1f1362,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:53.794199+00,Club,medium,,
1864532e-2d4e-4b32-b495-6b7ee3f5846b,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:54.716325+00,Club,medium,,
ac139977-7e75-4673-beb8-334b8475bd1b,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:55.713141+00,Club,medium,,
e093e68c-70b7-44f8-b1a9-95d37095a038,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:56.526977+00,Club,medium,,
616ff378-8eb7-4dbd-a67a-12c6a8fe3674,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:57.513284+00,Club,medium,,
5a6312f7-c479-42cd-9ea4-1a6a092a1cca,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:57.862508+00,Club,medium,,
176bd810-b6ee-4311-a706-68aa24365a6c,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:56.048532+00,Club,medium,,
126faa00-87e0-4d0d-99a4-696955428d67,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:57.023517+00,Club,medium,,
17d3ee87-2173-4b4d-aa95-a5981da1c6c6,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:53.274897+00,Club,medium,,
de2b2056-9071-4c39-9a71-4be3e1a3f87c,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:03.96154+00,Club,medium,,
c277ab6a-419c-4030-8553-4447a54f40bb,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:15:07.285+00,2026-05-11 03:14:56.078379+00,Club,medium,,
bce527f5-3d9e-489d-949c-d551a1b07c90,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:15:07.285+00,2026-05-11 03:15:01.304686+00,Club,medium,,
3c5fc587-2e6e-4617-a3c3-1c83ce5be0e2,68123140-4a25-44c0-adff-ea148c54423c,match_report,🔴 Relatório: ADM FC 0x2 FLM Team Fc,Brasileirão Série A • Toque para ver os detalhes da partida.,📊,"{""my_goals"": 0, ""opp_goals"": 2, ""competition"": ""Brasileirão Série A"", ""match_db_id"": ""a29f554e-69bb-4e28-abac-8a997275e126""}",2026-05-11 22:45:55.163+00,2026-05-11 22:45:19.153551+00,Club,medium,,
e17e10cf-f0f1-4654-b49c-b9d5295eb383,c9544dd0-3729-480b-bd00-315d75a45711,info,Pedido Realizado,"Seu pedido para ""Campanha Local"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""mkt_local"", ""order_id"": ""cb1b1c96-17fd-414c-8145-81cd61a93822""}",2026-05-16 19:24:48.435+00,2026-05-16 17:46:00.351837+00,Financeiro,medium,,
baa07c22-9ebd-4835-967e-4a9a2b59a962,c9544dd0-3729-480b-bd00-315d75a45711,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-17 20:10:54.41+00,2026-05-17 19:54:51.374755+00,Club,medium,,
5c3d2811-2bf3-43bd-be61-7090168126dc,c9544dd0-3729-480b-bd00-315d75a45711,success,Premium Ativado!,Sua conta Premium foi ativada/renovada por 30 dias. Aproveite todos os benefícios!,👑,"{""source"": ""auto_purchase"", ""order_id"": ""1905e47b-3ea8-46a2-9e57-5ceddeaf99ec""}",2026-05-17 21:02:05.711+00,2026-05-17 21:01:36.189859+00,Premium,ultra,,
59a461fe-8c5f-4324-82cd-7dbd4d925d79,c9544dd0-3729-480b-bd00-315d75a45711,success,Acesso Liberado!,"Seu item ""Plano Sócio Ouro"" foi liberado automaticamente.",🚀,"{""item_id"": ""socio_ouro"", ""order_id"": ""4f1baff3-7636-4e25-91e2-0fad2a1a0cff"", ""delivered"": true}",2026-05-17 22:09:13.774+00,2026-05-17 22:02:53.902314+00,Clube,ultra,,
79852cd8-e62a-43e0-a854-e3e68d902e29,e60b679b-7e44-484c-a91c-7b7c1ceba32e,success,Bem-vindo ao FLM 26!,"Parabéns pela criação do MANAGER FC! Dicas: treine seus jogadores diariamente, melhore o CT e entre em ligas para competir online. Boa sorte, Manager!",👋,,2026-05-18 00:40:34.311+00,2026-05-18 00:40:21.596504+00,Club,medium,,
60205327-0d77-40bd-9fd1-e29a64bf3ba2,68123140-4a25-44c0-adff-ea148c54423c,success,🌟 Novo jogador adicionado aos juniores.,"Arthur Silva (ATA, OVR 65, POT 99) chegou à base.",🎓,,2026-05-24 20:43:12.75+00,2026-05-24 15:34:53.307211+00,Club,medium,,
f2503e0a-b843-4292-a2b6-294d470ed4bc,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:17:22.697+00,2026-05-11 03:16:30.563117+00,Club,medium,,
1053d36a-746b-4dd5-b921-e6ca6e587c18,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:17:22.697+00,2026-05-11 03:16:31.063404+00,Club,medium,,
c39794bc-0864-4480-97ed-0f1efeec8e81,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:17:22.697+00,2026-05-11 03:16:31.543293+00,Club,medium,,
303fdfdd-7ab3-471a-963e-8b67f2db130d,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:17:22.697+00,2026-05-11 03:16:32.024399+00,Club,medium,,
607a8305-7d77-4843-96d1-e5f28ea197e6,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:17:22.697+00,2026-05-11 03:16:32.515179+00,Club,medium,,
3937cd8c-e9f6-4a07-802a-4ae81f99b159,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:17:22.697+00,2026-05-11 03:16:33.006946+00,Club,medium,,
51cbc6c6-3af6-4d54-977e-fb0df6d72fef,68123140-4a25-44c0-adff-ea148c54423c,info,📋 Banco de reservas atualizado.,O elenco foi reconstruído automaticamente com os juniores disponíveis.,📋,,2026-05-24 20:43:14.117+00,2026-05-24 15:34:53.307211+00,Club,medium,,
ee8ae841-6ed6-4b46-8443-c237f24417cc,68123140-4a25-44c0-adff-ea148c54423c,info,💰 Valor de mercado recalculado.,Arthur Silva agora vale R$ 3.370.000.,💰,,2026-05-24 20:43:14.885+00,2026-05-24 15:34:53.307211+00,Club,medium,,
1741277c-d03d-4380-a08c-f1e97fbc080c,68123140-4a25-44c0-adff-ea148c54423c,success,Uniforme Lançado!,Seu pagamento foi sincronizado e o uniforme já está lançado na Loja FLM.,👕,"{""order_id"": ""15794c14-c7f4-4ccd-91c1-ad506e7942d1"", ""delivered"": true, ""uniform_id"": ""da395884-759d-4b28-a005-6f9376bc7495""}",2026-05-25 00:17:38.154+00,2026-05-25 00:15:24.867872+00,Marketing,high,,
